lycode,pcode,name,status,oldname
04629,S0020004,審計人員任用條例,中華民國64年4月18日全文修正,
04630,H0150017,教育人員任用條例,中華民國103年1月3日修正,
04631,S0020014,聘用人員聘用條例,中華民國61年1月25日修正,
04632,S0020016,派用人員派用條例,中華民國104年6月2日廢止,
04634,,公務人員俸給法,中華民國96年12月21日修正,
04635,S0030010,立法委員監察委員歲費公費支給暫行條例,中華民國37年12月31日全文修正,
04636,S0030009,總統副總統及特任人員月俸公費支給暫行條例,中華民國37年12月31日制定,
04639,R0030060,後備軍人轉任公職考試比敘條例,中華民國91年1月8日修正,
04640,S0020018,戰地公務人員管理條例,中華民國91年12月24日廢止,
04641,,公務人員考績法,中華民國96年3月2日修正,
04643,,邊遠地區服務人員獎勵條例,中華民國89年12月1日廢止,
04644,,反共抗俄立功人員獎敘條例,中華民國82年4月8日廢止,
04645,S0080001,公務人員退休法,中華民國107年11月6日廢止,公務員退休法
04646,S0080004,政務人員退職酬勞金給與條例,中華民國92年12月31日期滿廢止,政務官退職酬勞金給與條例
04647,S0090001,公務人員撫卹法,中華民國107年11月6日廢止,公務員撫卹法
04648,H0150006,學校教職員撫卹條例,中華民國108年4月9日廢止,
04649,S0050001,公務員進修及考察選送條例,中華民國91年5月10日廢止,
04650,S0070001,公教人員保險法,中華民國104年11月17日修正,公務人員保險法
04651,S0070011,公務人員眷屬疾病保險條例,中華民國88年5月11日廢止,
04652,S0110001,人事管理條例,中華民國72年7月12日修正,
04653,,高等考試及格人員縣長挑選條例,中華民國82年4月8日廢止,
04654,S0020038,公務員服務法,中華民國89年6月30日修正,
04655,,公務人員交代條例,中華民國42年12月18日全文修正,
04659,S0020033,專門職業及技術人員轉任公務人員條例,中華民國96年12月21日修正,
04660,S0050004,公務人員訓練進修法,中華民國102年11月26日修正,
04662,S0080033,公職人員年資併社團專職人員年資計發退離給與處理條例,中華民國106年4月25日制定,
04663,S0000013,公務人員保障暨培訓委員會組織法,中華民國98年10月23日全文修正,
04664,S0120001,公務人員保障法,中華民國106年5月26日修正,
04666,S0110033,公務人員陞遷法,中華民國98年3月31日全文修正,
04667,S0080006,公務人員退休撫卹基金管理條例,中華民國83年12月13日制定,
04668,S0000011,公務人員退休撫卹基金監理委員會組織條例,中華民國84年1月6日制定,
04671,S0000010,公務人員退休撫卹基金管理委員會組織條例,中華民國83年12月30日制定,
04672,S0000012,公務人力發展中心組織條例,中華民國103年5月30日廢止,
04673,S0110036,公務人員行政中立法,中華民國103年11月11日修正,
04677,S0000009,國家文官學院組織法,中華民國98年10月23日全文修正,國家文官培訓所組織條例
04681,S0010008,公務人員協會法,中華民國95年4月25日修正,
04685,S0080016,政務人員退職撫卹條例,中華民國106年6月30日全文修正,
04686,K0020018,交通事業人員考成條例,中華民國91年6月7日制定,
04687,S0080034,公務人員退休資遣撫卹法,中華民國106年6月27日制定,
04690,A0010102,行政法人法,中華民國100年4月8日制定,
04692,H0150049,公立學校教職員退休資遣撫卹條例,中華民國106年6月29日制定,
04701,A0010071,監察院組織法,中華民國108年12月10日修正,
04702,A0010072,監察院各委員會組織法,中華民國108年12月10日修正,
04703,A0010073,監察院監察委員行署組織條例,中華民國38年5月20日修正,
04704,U0000001,審計部組織法,中華民國99年4月20日修正,
04705,U0000002,審計處室組織通則,中華民國70年4月3日全文修正,審計處室組織條例
04706,D0020008,監察院監察委員選舉罷免法,中華民國92年5月27日廢止,
04707,D0020009,監察院監察委員選舉罷免法施行條例,中華民國92年5月27日廢止,
04708,A0030199,監察法,中華民國108年5月31日修正,
04709,U0010001,審計法,中華民國104年11月20日修正,
04710,U0010008,機關營繕工程及購置定製變賣財物稽察條例,中華民國88年5月11日廢止,
04711,I0070005,公職人員財產申報法,中華民國108年5月3日修正,
04712,I0070008,公職人員利益衝突迴避法,中華民國107年5月22日全文修正,
04714,A0010030,三一九槍擊事件真相調查特別委員會條例,中華民國95年4月11日修正,
04716,A0010119,監察院國家人權委員會組織法,中華民國108年12月10日制定,
04801,D0020012,省政府組織法,中華民國89年3月21日廢止,
04802,D0020014,市組織法,中華民國89年3月21日廢止,
04803,D0020016,縣組織法,中華民國89年3月21日廢止,
04804,D0020017,縣組織法施行法,中華民國83年11月10日廢止,
04805,D0020019,鄉鎮組織暫行條例,中華民國89年3月21日廢止,
04809,A0040001,省縣自治法,中華民國88年3月30日廢止,
04811,A0040002,直轄市自治法,中華民國88年3月30日廢止,
04812,F0070011,金門馬祖東沙南沙地區安全及輔導條例,中華民國87年5月29日廢止,
04817,A0040012,臺灣省政府功能業務與組織調整暫行條例,中華民國94年12月31日期滿廢止,
04818,A0040003,地方制度法,中華民國105年5月27日修正,
04819,D0020039,地方民意代表費用支給及村里長事務補助費補助條例,中華民國108年5月31日,
04822,D0000117,海南特區行政長官公署組織條例,中華民國92年5月13日廢止,
04823,D0000118,海南建省籌備委員會組織條例,中華民國92年5月13日廢止,
04824,D0000116,設治局組織條例,中華民國92年5月13日廢止,
04825,D0020044,省參議員選舉條例,中華民國92年5月27日廢止,
04826,D0000114,市參議會組織條例,中華民國92年5月13日廢止,
04827,D0020045,市參議員選舉條例,中華民國92年5月27日廢止,
04828,D0000115,縣參議會組織條例,中華民國92年5月13日廢止,
04829,D0020046,縣參議員選舉條例,中華民國92年5月27日廢止,
04830,D0020047,鄉鎮民代表選舉條例,中華民國92年5月27日廢止,
04832,D0000113,省參議會組織條例,中華民國92年5月13日廢止,
04901,A0030018,公文程式條例,中華民國96年3月2日修正,
04902,A0030013,宣誓條例,中華民國109年5月22日修正,
04903,S0110017,獎章條例,中華民國108年3月29日修正,
04904,D0020022,服制條例,中華民國92年5月27日廢止,
04905,F0030001,特級上將授任條例,中華民國89年10月13日廢止,
04906,F0070003,衛戍條例,中華民國89年10月13日廢止,
05109,D0000103,內政部警政署鐵路警察局組織條例,中華民國104年12月1日廢止,
05110,D0000104,內政部警政署臺灣保安警察總隊組織條例,中華民國104年12月1日廢止,
05111,D0000106,內政部警政署港務警察局組織通則,中華民國104年12月1日廢止,
05112,D0000107,內政部警政署警察廣播電臺組織條例,中華民國104年12月1日廢止,
05113,D0000108,內政部警政署民防防情指揮管制所組織條例,中華民國104年12月1日廢止,
05114,D0000109,內政部警政署警察機械修理廠組織條例,中華民國104年12月1日廢止,
05115,E0040019,華僑身分證明條例,中華民國104年12月8日修正,
05117,D0000112,內政部空中勤務總隊組織法,中華民國102年8月6日全文修正,
05119,D0080145,警察職權行使法,中華民國100年4月8日修正,
05120,D0020040,殯葬管理條例,中華民國106年5月26日修正,
05121,D0130004,原住民敬老福利生活津貼暫行條例,中華民國98年4月14日廢止,
05123,D0130032,原住民保留地禁伐補償條例,中華民國108年12月10日全文修正,原住民保留地禁伐補償及造林回饋條例
05125,D0050001,兒童及少年福利與權益保障法,中華民國108年12月13日修正,兒童及少年福利法
05126,D0090010,海岸巡防機關器械使用條例,中華民國92年6月6日制定,
05128,D0130021,原住民族傳統智慧創作保護條例,中華民國104年1月22日修正,
05131,D0060090,國土測繪法,中華民國96年3月5日制定,
05135,D0120005,爆竹煙火管理條例,中華民國99年4月30日全文修正,
05143,L0070036,公共場所母乳哺育條例,中華民國108年3月29日修正,
05144,D0000148,警察消防海巡移民空勤人員及協勤民力安全基金設置管理條例,中華民國106年11月14日修正,警察消防海巡空勤人員及協勤民力安全基金設置管理條例
05145,L0020143,漢生病病患人權保障及補償條例,中華民國97年7月18日制定,
05146,D0020063,祭祀公業條例,中華民國96年3月2日制定,
05151,H0070031,幼兒教育及照顧法,中華民國107年5月29日全文修正,
05152,D0080177,人口販運防制法,中華民國105年5月6日修正,
05161,A0030237,莫拉克颱風災後重建特別條例,中華民國103年8月29日期滿廢止,
05164,D0140005,客家基本法,中華民國106年12月29日全文修正,
05165,D0050193,兒童權利公約施行法,中華民國108年5月31日修正,
05167,D0050175,消除對婦女一切形式歧視公約施行法,中華民國100年5月20日制定,
05179,D0000159,內政部警政署組織法,中華民國102年8月6日制定,
05180,D0000160,內政部建築研究所組織法,中華民國102年8月6日制定,
05181,D0000161,內政部役政署組織法,中華民國102年8月6日制定,
05182,D0050194,身心障礙者權利公約施行法,中華民國103年8月1日制定,
05183,D0090032,海洋委員會海洋保育署組織法,中華民國104年6月16日制定,
05185,D0090033,國家海洋研究院組織法,中華民國104年6月16日制定,
05201,A0030312,政治檔案條例,中華民國108年7月4日制定,
05202,L0020188,生產事故救濟條例,中華民國104年12月11日制定,
05212,D0090064,海洋基本法,中華民國108年11月1日制定,
05400,H0070073,偏遠地區學校教育發展條例,中華民國106年11月21日制定,
06054,D0000173,客家委員會客家文化發展中心組織法,中華民國104年12月1日制定,
06058,D0130039,財團法人原住民族語言研究發展基金會設置條例,中華民國107年11月20日制定,
06059,H0170142,文化內容策進院設置條例,中華民國107年12月25日制定,
06810,K0000155,交通部鐵道局組織法,中華民國106年12月26日制定,
06820,K0000153,交通部高速公路局組織法,中華民國106年5月26日制定,
06821,D0070266,國家住宅及都市更新中心設置條例,中華民國107年1月30日制定,
07101,H0070071,教保服務人員條例,中華民國106年3月31日制定,
07104,L0070051,長期照顧服務機構法人條例,中華民國106年12月29日制定,
07118,K0060111,電信管理法,中華民國108年5月31日制定,
07121,L0030106,醫療器材管理法,中華民國108年12月13日制定,
07122,D0050205,兒童及少年未來教育與發展帳戶條例,中華民國107年5月15日制定,
07128,I0030053,國際刑事司法互助法,中華民國107年4月10日制定,
07129,H0070078,高級中等以下學校學生及教保服務機構幼兒團體保險條例,中華民國107年5月29日制定,
07131,J0030147,無人載具科技創新實驗條例,中華民國107年11月30日制定,
07132,B0010064,勞動事件法,中華民國107年11月9日制定,
07135,H0080100,教育部所屬機構作業基金設置條例,中華民國107年11月9日制定,
07136,K0000197,財團法人鐵道技術研究及驗證中心設置條例,中華民國108年10月29日制定,
07137,D0140020,財團法人客家公共傳播基金會設置條例,中華民國107年12月25日制定,
07149,B0000008,司法院釋字第七四八號解釋施行法,中華民國108年5月17日制定,
07152,N0090055,中高齡者及高齡者就業促進法,中華民國108年11月15日制定,
07154,P0040012,國家電影及視聽文化中心設置條例,中華民國108年12月10日制定,
07157,L0020213,自殺防治法,中華民國108年5月31日制定,
07158,G0340155,境外資金匯回管理運用及課稅條例,中華民國108年7月3日制定,
07162,A0030317,反滲透法,中華民國108年12月31日制定,
07165,F0090027,新式戰機採購特別條例,中華民國108年10月29日制定,
07166,B0010071,商業事件審理法,中華民國108年12月17日制定,
07171,L0000097,中醫藥發展法,中華民國108年12月6日制定,
07181,L0050039,嚴重特殊傳染性肺炎防治及紓困振興特別條例,中華民國109年4月21日修正,
07183,M0090035,農民退休儲金條例,中華民國109年5月22日制定,
08101,J0130032,再生能源發展條例,中華民國108年4月12日全文修正,
08102,J0070030,光碟管理條例,中華民國105年11月15日修正,
08103,E0020013,國際合作發展法,中華民國99年5月18日制定,
08106,J0000087,經濟部能源局組織條例,中華民國93年1月9日制定,
08107,J0080041,企業併購法,中華民國104年6月15日全文修正,
08108,A0020051,自由貿易港區設置管理條例,中華民國107年12月28日修正,
08110,J0090030,因應貿易自由化調整支援條例,中華民國104年12月15日制定,
08113,J0130045,天然氣事業法,中華民國109年5月12日修正,
08119,J0110072,水患治理特別條例,中華民國103年1月26日期滿廢止,
08120,J0110073,石門水庫及其集水區整治特別條例,中華民國101年1月26日期滿廢止,
08121,J0080051,有限合夥法,中華民國104年6月5日制定,
08123,J0110083,曾文南化烏山頭水庫治理及穩定南部地區供水特別條例,中華民國105年5月11日期滿廢止,
08125,H0170075,文化創意產業發展法,中華民國107年12月25日修正,
08128,J0040051,產業創新條例,中華民國108年6月21日修正,
08131,A0030232,振興經濟消費券發放特別條例,中華民國98年9月30日期滿廢止,
08133,H0170151,文化基本法,中華民國108年5月10日制定,
08137,G0380226,金融消費者保護法,中華民國105年12月9日修正,
08148,G0340128,特種貨物及勞務稅條例,中華民國104年6月5日修正,
08149,J0150017,多層次傳銷管理法,中華民國103年1月14日制定,
08156,J0110090,流域綜合治理特別條例,中華民國103年1月14日制定,
08160,J0110094,再生水資源發展條例,中華民國104年12月14日制定,
08180,A0030295,外國專業人才延攬及僱用法,中華民國106年10月31日制定,
90001,,商會法,中華民國61年7月14日廢止,
90002,,商業同業公會法,中華民國61年7月14日廢止,
90003,,省防空司令部組織條例,中華民國67年10月17日廢止,
90004,,省防空司令部組織條例,中華民國67年10月17日廢止,
90005,,防空疏散建築用地徵用領用條例,中華民國72年4月8日廢止,
90006,,陸軍中將加銜暫行條例,中華民國59年5月19日廢止,
90007,,博士學位評定會組織條例,中華民國72年4月26日廢止,
90008,,陸軍大學校組織法,中華民國67年10月17日廢止,
90009,,名譽博士學位授予條例,中華民國66年1月18日廢止,
90010,N0030013,國民義務勞動法,中華民國68年11月9日廢止,
90011,,中央法規制定標準法,中華民國59年8月18日廢止,
90012,,法律廢止條例,中華民國59年8月18日廢止,
90013,,法律施行日期條例,中華民國59年8月18日廢止,
90014,,東南鼠疫防治處組織條例,中華民國61年3月7日廢止,
90015,,內政部檢疫所組織條例,中華民國61年3月21日廢止,
90016,,取締棉花攙水攙雜暫行條例,中華民國61年10月31日廢止,
90017,,陸軍禮節條例,中華民國61年10月31日廢止,
90018,,海軍禮節條例,中華民國61年10月31日廢止,
90019,,僑務委員會駐各口岸僑務局組織條例,中華民國61年11月28日廢止,
90020,,經濟部高雄加工出口區管理處組織條例,中華民國61年12月15日廢止,
90021,G0340074,遺產稅法,中華民國62年1月26日廢止,
90022,,造船獎勵條例,中華民國62年3月13日廢止,
90023,,中國農民銀行兼辦土地金融業務條例,中華民國61年10月31日廢止,
90024,,財政部鹽務總局鹽警管理處組織條例,中華民國62年3月27日廢止,
90025,,中央古物保管委員會組織條例,中華民國62年3月27日廢止,
90026,,考試法,中華民國75年1月10日廢止,
90027,,分類職位公務人員考試法,中華民國75年1月10日廢止,
90028,,分類職位公務人員任用法,中華民國76年1月9日廢止,
90029,,分類職位公務人員俸給法,中華民國76年1月9日廢止,
90030,,公務職位分類法,中華民國76年1月9日廢止,
90031,,國軍軍官佐考績條例,中華民國68年12月14日廢止,
90032,,戰時全國技術員工管制條例,中華民國61年3月7日廢止,
90033,,船舶無線電台條例,中華民國59年5月19日廢止,
90034,,臺灣省糧食實物債券條例,中華民國74年11月19日廢止,
90035,,衛生事業人員任用條例,中華民國74年10月8日廢止,
90036,G0430008,利率管理條例,中華民國74年11月22日廢止,
90037,,陸軍軍旗條例,中華民國74年12月17日廢止,
90038,,海軍旗章條例,中華民國74年12月17日廢止,
90039,,空軍軍旗條例,中華民國74年12月17日廢止,
90040,J0020015,礦場法,中華民國75年11月11日廢止,
90041,,捐資興辦社會福利事業褒獎條例,中華民國75年11月18日廢止,
90042,,興辦水利事業獎勵條例,中華民國75年11月18日廢止,
90043,,屠宰稅法,中華民國76年4月14日廢止,
90044,,狩獵法,中華民國78年6月9日廢止,
90045,,師範學校法,中華民國68年11月6日廢止,
90046,,工業會法,中華民國63年12月17日廢止,
90047,,臺灣省實物土地債券條例,中華民國69年12月26日廢止,
90048,,縣長考績條例,中華民國68年11月9日廢止,
90049,,陸軍軍官佐任職暫行條例,中華民國70年1月6日廢止,
90050,,空軍軍官佐任職暫行條例,中華民國70年1月6日廢止,
90051,,經濟部農業局組織條例,中華民國74年10月8日廢止,
90052,,警察官任用條例,中華民國65年1月6日廢止,
90053,,筵席及娛樂稅法,中華民國69年5月27日廢止,
90054,,電影檢查法,中華民國72年11月8日廢止,
90055,,財政部關務署組織法,中華民國71年11月9日廢止,
90056,,種痘條例,中華民國70年12月29日廢止,
90057,,社會救濟法,中華民國69年5月30日廢止,
90058,,九年國民教育實施條例,中華民國68年5月8日廢止,
90059,,中學法,中華民國68年4月20日廢止,
90060,,國民學校法,中華民國68年5月8日廢止,
90061,,兵工廠組織條例,中華民國71年12月21日廢止,
90062,D0050183,輸出業同業公會法,中華民國71年12月3日廢止,
90063,,中央原子醫學實驗院組織條例,中華民國68年3月27日廢止,
90064,,度量衡器及計量器營業條例,中華民國73年4月6日廢止,
90065,,中央造幣廠組織法,中華民國71年5月21日廢止,
90066,,古物保存法,中華民國71年5月18日廢止,
90067,,商港條例,中華民國69年4月15日廢止,
90068,,職業訓練金條例,中華民國72年11月22日廢止,
90069,,戰爭罪犯審判條例,中華民國67年5月12日廢止,
90070,,陸海空軍軍官任官條例,中華民國69年6月20日廢止,
90071,,中央生物化學製藥實驗處組織條例,中華民國62年5月25日廢止,
90072,,中央防疫實驗處組織條例,中華民國62年5月25日廢止,
90073,,統一中外地名譯文委員會組織條例,中華民國62年5月25日廢止,
90074,,工廠法施行條例,中華民國64年12月9日廢止,
90075,,交通部交通技術標準委員會組織條例,中華民國62年5月25日廢止,
90076,,分類職位公務人員考績法,中華民國76年1月9日廢止,
90077,,分類職位公務人員考績法,中華民國62年5月25日廢止,
90078,G0360003,民國三十八年黃金短期公債條例,中華民國38年1月19日制定,
90079,,教育部國民教育輔導研究委員會組織條例,中華民國62年5月25日廢止,
90080,,教育部文化局組織條例,中華民國62年7月10日廢止,
90081,,內政部藥品供應處組織條例,中華民國62年5月22日廢止,
90082,,內政部黑熱病防治處組織條例,中華民國62年5月22日廢止,
90083,,田賦徵收實物條例,中華民國66年7月1日廢止,
90084,,鹽稅計徵條例,中華民國66年6月28日廢止,
90085,,公證費用法,中華民國63年1月15日廢止,
90086,,財政部稅務署組織法,中華民國62年10月16日廢止,
90087,,興建國民住宅貸款條例,中華民國64年7月1日廢止,
90088,,地方政府暨所屬機關主計機構及人員設置條例,中華民國70年12月15日廢止,
90089,,主計人員任用條例,中華民國70年12月15日廢止,
90090,,行政院主計處設置各機關歲計會計統計人員條例,中華民國70年12月15日廢止,
90091,,票據法施行法,中華民國62年5月15日廢止,
90092,,非訟事件費用法,中華民國61年8月29日廢止,
90093,,工人出國條例,中華民國70年10月20日廢止,
90094,,警察逃亡懲治條例,中華民國70年10月27日廢止,
90095,,典試法,中華民國77年10月20日廢止,
90096,,技術人員任用條例,中華民國80年10月15日廢止,
90097,,中央政府興建臺灣區高速公路第二期工程建設公債發行條例,中華民國64年11月25日廢止,
90098,,中華民國三十八年愛國公債條例,中華民國62年3月30日廢止,
90099,,中華民國常駐聯合國代表團組織條例,中華民國62年11月20日停止適用,
90100,,公務人員升等考試法,中華民國77年1月11日廢止,
90101,,公務人員考績法,中華民國76年1月9日廢止,
90102,,公務人員任用法,中華民國76年1月9日廢止,
90103,,公務人員俸給法,中華民國76年1月9日廢止,
90104,,國立北平圖書館組織條例,中華民國62年3月27日廢止,
90105,,國立蘭州圖書館組織條例,中華民國62年3月27日廢止,
90106,,國立甘肅科學教育館組織條例,中華民國62年3月27日廢止,
90107,,國立北平研究院組織條例,中華民國62年3月27日廢止,
90108,,教育部國民體育委員會組織條例,中華民國62年7月10日廢止,
90109,,中華民國五十年短期公債發行條例,中華民國59年11月13日廢止,
90110,,中華民國五十一年短期公債發行條例,中華民國60年10月26日廢止,
90111,,中華民國五十三年度公債發行條例,中華民國61年10月31日廢止,
90112,,中華民國五十四年度公債發行條例,中華民國63年12月6日廢止,
90113,,中華民國六十三年度公債發行條例,中華民國64年11月25日廢止,
90114,,中華民國六十四年度公債發行條例,中華民國64年11月25日廢止,
90115,,中華民國五十二年度中央政府總預算施行條例,中華民國62年3月13日廢止,
90116,,中華民國五十三年度中央政府總預算施行條例,中華民國62年3月13日廢止,
90117,,中華民國五十四年度中央政府總預算施行條例,中華民國62年3月13日廢止,
90118,,中華民國五十五年度中央政府總預算施行條例,中華民國62年3月13日廢止,
90119,,中華民國五十六年度中央政府總預算施行條例,中華民國62年3月13日廢止,
90120,,中華民國五十七年度中央政府總預算施行條例,中華民國64年12月2日廢止,
90121,,中華民國五十八年度中央政府總預算施行條例,中華民國64年12月2日廢止,
90122,,中華民國五十九年度中央政府總預算施行條例,中華民國64年12月2日廢止,
90123,,中華民國六十年度中央政府總預算施行條例,中華民國66年3月25日廢止,
90124,,中華民國六十一年度中央政府總預算施行條例,中華民國68年11月16日廢止,
90125,,中華民國六十二年度中央政府總預算施行條例,中華民國68年11月16日廢止,
90126,,中華民國六十三年度中央政府總預算施行條例,中華民國68年10月9日,
90127,,中華民國六十四年度中央政府總預算施行條例,中華民國71年2月9日期滿廢止,
90128,,中華民國六十五年度中央政府總預算施行條例,中華民國71年2月9日期滿廢止,
90129,,中華民國六十六年度中央政府總預算施行條例,中華民國72年12月12日期滿廢止,
90130,,中華民國六十七年度中央政府總預算施行條例,中華民國72年12月12日期滿廢止,
90131,,中華民國六十八年度中央政府總預算施行條例,中華民國74年7月2日期滿廢止,
90132,,中華民國六十九年度中央政府總預算施行條例,中華民國75年2月24日期滿廢止,
90133,,中華民國七十年度中央政府總預算施行條例,中華民國70年9月1日期滿廢止,
90134,,中華民國七十一年度中央政府總預算施行條例,中華民國76年9月3日期滿廢止,
90135,,中華民國七十二年度中央政府總預算執行條例,中華民國77年9月6日期滿廢止,
90136,,中華民國七十三年度中央政府總預算執行條例,中華民國78年10月30日期滿廢止,
90137,,中華民國七十四年度中央政府總預算執行條例,中華民國79年11月1日期滿廢止,
90138,,中華民國七十五年度中央政府總預算執行條例,中華民國80年10月28日期滿廢止,
90139,,中華民國七十六年度中央政府總預算執行條例,中華民國81年10月28日期滿廢止,
90140,,中華民國七十七年度中央政府總預算執行條例,中華民國82年10月30日期滿廢止,
90141,T0020007,中華民國七十八年度中央政府總預算執行條例,中華民國83年10月28日期滿廢止,
90142,T0020008,中華民國七十九年度中央政府總預算執行條例,中華民國84年11月1日期滿廢止,
90143,T0020009,中華民國八十年度中央政府總預算執行條例,中華民國85年10月16日期滿廢止,
90144,T0020010,中華民國八十一年度中央政府總預算執行條例,中華民國86年10月8日期滿廢止,
90145,T0020011,中華民國八十二年度中央政府總預算執行條例,中華民國87年10月21日期滿廢止,
90146,T0020012,中華民國八十三年度中央政府總預算執行條例,中華民國88年11月3日期滿廢止,
90147,,中華民國六十年度所得稅稅率條例,中華民國60年12月31日廢止,
90148,,中華民國六十一年度所得稅稅率條例,中華民國61年12月31日廢止,
90149,,中華民國六十二年度所得稅稅率條例,中華民國64年6月5日期滿廢止,
90150,,中華民國六十三年度所得稅稅率條例,中華民國64年6月5日期滿廢止,
90151,,中華民國六十四年度所得稅稅率條例,中華民國65年11月17日期滿廢止,
90152,,中華民國六十五年度所得稅稅率條例,中華民國66年9月8日期滿廢止,
90153,,中華民國六十六年度所得稅稅率條例,中華民國67年3月22日期滿廢止,
90154,,中華民國六十七年度所得稅稅率條例,中華民國68年7月23日期滿廢止,
90155,,中華民國六十八年度所得稅稅率條例,中華民國69年6月7日期滿廢止,
90156,,中華民國六十九年度所得稅稅率條例,中華民國70年4月8日期滿廢止,
90157,,中華民國七十年度所得稅稅率條例,中華民國71年7月9日期滿廢止,
90158,,中華民國七十一年度所得稅稅率條例,中華民國72年4月13日期滿廢止,
90159,,中華民國七十二年度所得稅稅率條例,中華民國73年6月11日期滿廢止,
90160,,中華民國七十三年度所得稅稅率條例,中華民國74年6月13日期滿廢止,
90161,,中華民國七十四年度所得稅稅率條例,中華民國75年6月21日期滿廢止,
90162,,中華民國七十五年度所得稅稅率條例,中華民國76年6月26日期滿廢止,
90163,,中華民國七十六年度所得稅稅率條例,中華民國77年6月11日期滿廢止,
90164,,中華民國七十七年度所得稅稅率條例,中華民國78年6月30日期滿廢止,
90165,,中華民國七十八年度所得稅稅率條例,中華民國79年6月30日期滿廢止,
90166,,中華民國七十九年度所得稅稅率條例,中華民國80年7月11日期滿廢止,
90167,G0340041,中華民國八十年度所得稅稅率條例,中華民國81年6月26日期滿廢止,
90168,,電話電報臨時捐徵收條例,中華民國63年8月22日期滿廢止,
90169,H0000070,國立邊疆文化教育館組織條例,中華民國94年5月20日廢止,
90170,G0300047,財政部鹽務總局組織法,中華民國97年4月22日廢止,
90171,G0300049,財政部各區鹽務辦事處組織條例,中華民國97年4月22日廢止,
90172,G0300048,財政部各區鹽務管理局組織條例,中華民國97年4月22日廢止,
90173,,民國十九年廣東省整理金融庫券章程,中華民國62年5月22日停止適用,
90174,,國立北平故宮博物院組織條例,中華民國61年3月7日停止適用,
90175,,上海市市政公債條例,中華民國62年5月22日停止適用,
90176,,上海市災區復興公債條例,中華民國62年5月22日停止適用,
90177,,中華民國三十七年短期國庫券條例,中華民國62年5月22日停止適用,
90178,,民國二十一年江浙絲業短期公債條例,中華民國62年5月22日停止適用,
90179,,民國二十一年湖北省善後公債條例,中華民國62年5月22日停止適用,
90180,,民國二十九年江蘇省整理地方財政公債條例,中華民國62年5月22日停止適用,
90181,,民國二十三年上海市市政公債條例,中華民國62年5月22日停止適用,
90182,,民國二十三年玉萍鐵路公債條例,中華民國62年5月22日停止適用,
90183,,民國二十三年江蘇省水利建設公債條例,中華民國62年5月22日停止適用,
90184,,民國二十五年北平市市政公債條例,中華民國62年5月22日停止適用,
90185,,民國二十五年江西省整理土地公債條例,中華民國62年5月22日停止適用,
90186,,民國二十五年青島市建設公債條例,中華民國62年5月22日停止適用,
90187,,民國二十六年闢濬廣東省港河工程美金公債條例,中華民國62年5月22日停止適用,
90188,,民國二十四年青島市市政公債條例,中華民國62年5月22日停止適用,
90189,,民國二十四年漢口市建設公債條例,中華民國62年5月22日停止適用,
90190,,民國二十四年廣東省建設公債條例,中華民國62年5月22日停止適用,
90191,,民國二十年四川省善後公債條例,中華民國62年5月22日停止適用,
90192,,民國二十年江蘇省運河工程短期公債條例,中華民國62年5月22日停止適用,
90193,,民國二十年財政部整理山西省金融公債條例,中華民國62年5月22日停止適用,
90194,,民國十九年建設委員會電氣事業長期公債條例,中華民國62年5月22日停止適用,
90195,,特種考試國軍退除役醫事人員執業資格考試條例,中華民國65年7月29日期滿廢止,
90196,,民國十八年南京特別市特種建設公債條例,中華民國62年5月22日停止適用,
90197,,民國十八年遼寧省整理金融公債條例,中華民國62年5月22日停止適用,
90198,,民國三十七年短期國庫券條例,中華民國62年5月22日停止適用,
90199,,民國三十二年糧食庫券條例,中華民國62年5月22日停止適用,
90200,,民國三十年滇緬鐵路金公債條例,中華民國62年5月22日停止適用,
90201,,民國三十年糧食庫券條例,中華民國62年5月22日停止適用,
90202,,河南省民國二十年善後公債條例,中華民國62年5月22日停止適用,
90203,,浙江省杭州市自來水公債條例,中華民國62年5月22日停止適用,
90204,,疏濬河北省海河工程短期公債條例,中華民國62年5月22日停止適用,
90205,,節約建國儲金條例,中華民國62年5月22日停止適用,
90206,,節約建國儲蓄券條例,中華民國62年5月22日停止適用,
90207,,漢口特別市市政公債條例,中華民國62年5月22日停止適用,
90208,,鐵道部收回廣東粵漢鐵路公債條例,中華民國62年5月22日停止適用,
90209,,廣東省政府短期金庫券條例,中華民國62年5月22日停止適用,
90481,,駐外使領館人員任用條例,中華民國48年6月9日廢止,
